id,date,geo,lang,mentions,region,text,urls,user,user_location,filtered_text,sentiment,sentiment2
1145392133291089921,Sun Jun 30 18:02:19 +0000 2019,"{'type': 'Point', 'coordinates': [30.069111, 31.312333]}",en,[],Abbaseya,"4 Stadiums in 4 days.
New Cairo -&gt; El-Salam -&gt; Ismaeliya -&gt; back to A13 where it all started.
#AFCON2019 @ Cairo In… https://t.co/qB288rPqP1","[{'url': 'https://t.co/qB288rPqP1', 'expanded_url': 'https://twitter.com/i/web/status/1145392133291089921', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [126, 149]}]",SERAG13,"Cairo, Egypt","['4', 'stadiums', '4', 'days', 'new', 'cairo', 'gt', 'el-salam', 'gt', 'ismaeliya', 'gt', 'back', 'a13', 'started', 'afcon2019', 'cairo', 'in']",0.440411547027763,0.8469742036787397
1145391815383814144,Sun Jun 30 18:01:03 +0000 2019,"{'type': 'Point', 'coordinates': [30.06950615, 31.31318067]}",en,[],Abbaseya,AFCONEGYPT2019 Egypt vs Uganda https://t.co/fEJcrIy6nN,[],AkrimJojoole05,"Cairo, Egypt, Mogadishu, Somalia","['afconegypt2019', 'egypt', 'vs', 'uganda']",0.6826872379033553,0.5
1145390608783151104,Sun Jun 30 17:56:16 +0000 2019,,en,"[{'screen_name': 'just_nourr', 'name': 'Moonlight', 'id': 3103701849, 'id_str': '3103701849', 'indices': [0, 11]}]",Abbaseya,@just_nourr I found the love 😂😂🖤🚶🏻‍♂️,[],Mahmd_LFC,"Nasr City, Egypt","['found', 'love', '😂', '😂', '🖤', '🚶', '🏻', '♂']",0.6260256287124525,0.6152285959721289
1145387028600840193,Sun Jun 30 17:42:02 +0000 2019,,en,[],Abbaseya,"Your time is coming, appreciate the process. https://t.co/dvqryyn6an",[],Mohamed_M_Zagh,Nasr City ,"['time', 'coming', 'appreciate', 'process']",0.9327527846656539,0.9781092665668799
1145384747562127360,Sun Jun 30 17:32:58 +0000 2019,,en,[],Abbaseya,"In my mind there’re no limits 
                            I AM LIMITLESS https://t.co/Jrc0bam429",[],YaHia_Mabrouk,Nasr City,"['mind', 'no', 'limits_NEG', 'limitless_NEG']",0.5061864648555153,0.8500000000000002
1145383582300626944,Sun Jun 30 17:28:20 +0000 2019,,en,[],Abbaseya,JUST MAKE SURE YOU KEEP FEEDING YOUR MIND EVERYDAY https://t.co/0FOjX42Ybl,[],YaHia_Mabrouk,Nasr City,"['make', 'sure', 'keep', 'feeding', 'mind', 'everyday']",0.4233711631581731,0.9627597276976623
1145383132100792320,Sun Jun 30 17:26:33 +0000 2019,"{'type': 'Point', 'coordinates': [30.0571, 31.2387]}",en,[],Abbaseya,"Just posted a photo @ Cairo, Egypt https://t.co/aaOILbdLo0","[{'url': 'https://t.co/aaOILbdLo0', 'expanded_url': 'https://www.instagram.com/p/BzV5zVKofaqnkAYYS6sRf_-b0rtsvAUM49Mfl00/?igshid=vclamdpt7omd', 'display_url': 'instagram.com/p/BzV5zVKofaqn…', 'indices': [35, 58]}]",YaraMekawei,Cairo,"['posted', 'photo', 'cairo', 'egypt']",0.6023277911149266,0.4750000000000001
1145381446238048258,Sun Jun 30 17:19:51 +0000 2019,,en,"[{'screen_name': 'JaviiDraws', 'name': 'Javi! [COMMISSIONS OPEN]', 'id': 944292718125223936, 'id_str': '944292718125223936', 'indices': [0, 11]}]",Abbaseya,@JaviiDraws I will literally pay you money NOT to do that,[],MindCap,Nasr City,"['literally', 'pay', 'money', 'not']",0.2859149498861351,0.2086206896551727
1145379570951938048,Sun Jun 30 17:12:24 +0000 2019,"{'type': 'Point', 'coordinates': [30.05, 31.25]}",en,[],Abbaseya,"current weather in Cairo: clear sky, 34°C
44% humidity, wind 5kmh, pressure 1006mb",[],CairoEG,"Cairo, Egypt","['current', 'weather', 'cairo', 'clear', 'sky', '34°c', '44', 'humidity', 'wind', '5kmh', 'pressure', '1006mb']",0.4888623832456554,0.9000000000000025
1145379168114397184,Sun Jun 30 17:10:48 +0000 2019,"{'type': 'Point', 'coordinates': [30.0571, 31.2387]}",en,"[{'screen_name': 'UgandaCranes', 'name': 'Uganda Cranes', 'id': 370944865, 'id_str': '370944865', 'indices': [23, 36]}]",Abbaseya,"Our best wishes to the @UgandaCranes out in Egypt at the #AFCON2019 tournament. 
Go Cranes, cheering you on, our bo… https://t.co/TXQ0HxopTI","[{'url': 'https://t.co/TXQ0HxopTI', 'expanded_url': 'https://twitter.com/i/web/status/1145379168114397184', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",KCCAUG,"KCCA HQ, Kampala-Uganda","['best', 'wishes', 'egypt', 'afcon2019', 'tournament', 'go', 'cranes', 'cheering', 'bo']",0.607602877293496,0.851738241308791
1145378930528047108,Sun Jun 30 17:09:51 +0000 2019,,en,"[{'screen_name': 'CClubstep', 'name': 'Committee of Clubstep', 'id': 1079989210671505408, 'id_str': '1079989210671505408', 'indices': [0, 10]}]",Abbaseya,@CClubstep im ashamed,[],MindCap,Nasr City,"['im', 'ashamed']",0.4534771309030468,0.07841140529531565
1145378234395066369,Sun Jun 30 17:07:05 +0000 2019,"{'type': 'Point', 'coordinates': [30.05, 31.25]}",en,[],Abbaseya,Cairo: 8:00pm: sunset,[],CairoEG,"Cairo, Egypt","['cairo', '8:00pm', 'sunset']",0.5365619291738069,0.5
1145378211804647425,Sun Jun 30 17:07:00 +0000 2019,,en,[],Abbaseya,ok so i have the anime profile picture ready someone send me a google docx of all the uwu's and owo's variations i could use,[],MindCap,Nasr City,"['ok', 'anime', 'profile', 'picture', 'ready', 'someone', 'send', 'google', 'docx', 'uwu', 's', 'owo', 's', 'variations', 'could', 'use']",0.6012012617778437,0.28196288655963814
1145377061537755139,Sun Jun 30 17:02:26 +0000 2019,,en,[],Abbaseya,It's Social Media Day! Name your favorite social media apps now! — i hate them all :) https://t.co/SynuAmfM44,"[{'url': 'https://t.co/SynuAmfM44', 'expanded_url': 'https://lap78.ask.fm/igoto/45DKECPW7B667HQMHN2IG6NM5ODCTLCI2KR3ZR5RCD43F55J2RWZGY2KFNG42QZWKWY7KEQOAYUWOPQT3UY7C65IGTZ3JLRHXEKAPBDCBV2TQGPRDDNSSJPDQORN7QRLQWTZQESERGECVUUQLGNDIT3C7XOXT6E2Z6CU7ZS3TPYY2I47GRDX5XPV2BALT47GRM7YYSYZ', 'display_url': 'lap78.ask.fm/igoto/45DKECPW…', 'indices': [86, 109]}]",tota_2018,nasr city,"['social', 'media', 'day', '!', 'name', 'favorite', 'social', 'media', 'apps', '!', 'hate']",0.9724729456930001,0.9777919973385271
1145376122445737984,Sun Jun 30 16:58:42 +0000 2019,,en,[],Abbaseya,did this fucking hit 150 in less than 24 hours https://t.co/STC3CXJDpw,"[{'url': 'https://t.co/STC3CXJDpw', 'expanded_url': 'https://twitter.com/GMDBlue/status/1145091676911865858', 'display_url': 'twitter.com/GMDBlue/status…', 'indices': [47, 70]}]",MindCap,Nasr City,"['fucking', 'hit', '150', 'less', '24', 'hours']",0.18324398588907329,0.9781969142259394
1145374659967406086,Sun Jun 30 16:52:53 +0000 2019,,en,[],Abbaseya,CAHILL’s PASS 💉🤣 https://t.co/ANY9lskPXk,"[{'url': 'https://t.co/ANY9lskPXk', 'expanded_url': 'https://twitter.com/arrizabalager/status/1145074511378886656', 'display_url': 'twitter.com/arrizabalager/…', 'indices': [17, 40]}]",AliiCFC,Nasr City,"['cahill', 'pass', '💉', '🤣']",0.6587964630102835,0.5
1145374397341020162,Sun Jun 30 16:51:51 +0000 2019,,en,[],Abbaseya,What is the most played song in your music library? — Señorita https://t.co/fmcVzFuzOz,"[{'url': 'https://t.co/fmcVzFuzOz', 'expanded_url': 'https://lap78.ask.fm/igoto/45DKECPW7B667HQMHN2IG6NM5ODCTLCI2KR3ZR5RCD43F55J2RWZGY2KFRF44SZ2KSZ7QEAOAYUWOPQT3UY7C65IGTZ3JLRHXEKAPBDCBV2TQGPRDDNSSJPDQORN7QRLQWTZQESERGECVUUQLGNDIT3C7XOXT6E2Z6CU7ZS3TPYY2I47GRDX5XPV2BALT47GRM7YYSYZ', 'display_url': 'lap78.ask.fm/igoto/45DKECPW…', 'indices': [63, 86]}]",tota_2018,nasr city,"['played', 'song', 'music', 'library', '?', 'señorita']",0.8990178389220562,0.7206470374409311
1145363569200062465,Sun Jun 30 16:08:49 +0000 2019,"{'type': 'Point', 'coordinates': [30.069111, 31.312333]}",en,[],Abbaseya,"When in Rome, find an international match and try to fit in! @ Cairo International Stadium https://t.co/OfVBqs9GTj","[{'url': 'https://t.co/OfVBqs9GTj', 'expanded_url': 'https://www.instagram.com/p/BzVwAfvnQCIQ4HJPHUFHVDCMBwaxBM5BcbhhBk0/?igshid=8scfjr3cmey0', 'display_url': 'instagram.com/p/BzVwAfvnQCIQ…', 'indices': [91, 114]}]",gyppyjoe,"Detroit, MI ","['rome', 'find', 'international', 'match', 'try', 'fit', '!', 'cairo', 'international', 'stadium']",0.46921907936532326,0.38285801901257444
1145362165613965312,Sun Jun 30 16:03:14 +0000 2019,,en,"[{'screen_name': 'thehassan97', 'name': 'Starboy', 'id': 879408999686430722, 'id_str': '879408999686430722', 'indices': [0, 12]}]",Abbaseya,@thehassan97 Left,[],shehabirl,Nasr City,['left'],0.4899480670727528,0.375
1145348486990356482,Sun Jun 30 15:08:53 +0000 2019,,en,[],Abbaseya,me irl https://t.co/KAMOXO7S9L,"[{'url': 'https://t.co/KAMOXO7S9L', 'expanded_url': 'https://twitter.com/fatheroli/status/1144989557919817728', 'display_url': 'twitter.com/fatheroli/stat…', 'indices': [7, 30]}]",shehabirl,Nasr City,['irl'],0.5365619291738069,0.16666666666666646
1145346538270539776,Sun Jun 30 15:01:08 +0000 2019,,en,[],Abbaseya,"you have to explore new places and activities between while ,
Check it and Enjoy The Full Video Spirit ♥️… https://t.co/s3M5FIvu9U","[{'url': 'https://t.co/s3M5FIvu9U', 'expanded_url': 'https://twitter.com/i/web/status/1145346538270539776', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [107, 130]}]",AymanGamall,Nasr City,"['explore', 'new', 'places', 'activities', 'check', 'enjoy', 'full', 'video', 'spirit', '♥']",0.9894804917624993,0.9948408856077685
1145338066619555840,Sun Jun 30 14:27:29 +0000 2019,,en,"[{'screen_name': 'saltinmywallet', 'name': 'bitchfork', 'id': 3025383171, 'id_str': '3025383171', 'indices': [0, 15]}]",Abbaseya,@saltinmywallet what the fuck a capslock twitter post that i actually agree with now thats hot,[],MindCap,Nasr City,"['fuck', 'capslock', 'twitter', 'post', 'actually', 'agree', 'thats', 'hot']",0.35619322936499886,0.9116897850509819
1145335336542846976,Sun Jun 30 14:16:38 +0000 2019,,en,"[{'screen_name': 'R0dwan', 'name': 'Radwan Mohamed', 'id': 1137371246008647681, 'id_str': '1137371246008647681', 'indices': [0, 7]}]",Abbaseya,@R0dwan Thankyou:”),[],rehamfoudaa,"Nasr city,egypt",['thankyou'],0.8094734789838892,0.8214285714285713
1145329121414799360,Sun Jun 30 13:51:56 +0000 2019,"{'type': 'Point', 'coordinates': [30.0571, 31.2387]}",en,[],Abbaseya,"Can the Moon 🌚 speak, or does it simply have nothing to say, after seeing the horrendous things we do day after day… https://t.co/VPeGnZvsUr","[{'url': 'https://t.co/VPeGnZvsUr', 'expanded_url': 'https://twitter.com/i/web/status/1145329121414799360', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",IsmailKharbotly,,"['moon', '🌚', 'speak', 'simply', 'nothing', 'say_NEG', 'NEG', 'seeing_NEG', 'horrendous_NEG', 'things_NEG', 'day_NEG', 'day…_NEG']",0.5483687059157429,0.6410159782936361
1145313472541888512,Sun Jun 30 12:49:45 +0000 2019,,en,"[{'screen_name': 'mohamedelrefa', 'name': 'رفاعي', 'id': 2418054379, 'id_str': '2418054379', 'indices': [0, 14]}]",Abbaseya,@mohamedelrefa Thank youu refaaaay 🥰❤️❤️,[],emanazab97,Nasr City,"['thank', 'youu', 'refaaaay', '🥰', '❤', '❤']",0.8329794033132483,0.7338354773188898
1145313035931869184,Sun Jun 30 12:48:01 +0000 2019,"{'type': 'Point', 'coordinates': [30.0571, 31.2387]}",en,[],Abbaseya,"Just posted a photo @ Cairo, Egypt https://t.co/OPtAh30LwI","[{'url': 'https://t.co/OPtAh30LwI', 'expanded_url': 'https://www.instagram.com/p/BzVZ7mxHDAu/?igshid=alsk4nxmwdd', 'display_url': 'instagram.com/p/BzVZ7mxHDAu/…', 'indices': [35, 58]}]",Galalsamir,Cairo,"['posted', 'photo', 'cairo', 'egypt']",0.6023277911149266,0.4750000000000001
1145311730492411905,Sun Jun 30 12:42:50 +0000 2019,,en,[],Abbaseya,Plz share https://t.co/GOr9gp2UJG,"[{'url': 'https://t.co/GOr9gp2UJG', 'expanded_url': 'https://www.facebook.com/story.php?story_fbid=2450561824996147&id=100001270604823', 'display_url': 'facebook.com/story.php?stor…', 'indices': [10, 33]}]",salmaezzeldein,Nasr City,"['plz', 'share']",0.8150119717452411,0.921052631578948
1145308783763185664,Sun Jun 30 12:31:07 +0000 2019,,en,[],Abbaseya,"Here’s a song for you… Wait by M83
https://t.co/ybjluJz6HP","[{'url': 'https://t.co/ybjluJz6HP', 'expanded_url': 'https://open.spotify.com/track/01Q3OyB05mLgH01fpdAMPP?si=OjrMIBJ3TSOP4V5T-409NQ', 'display_url': 'open.spotify.com/track/01Q3OyB0…', 'indices': [35, 58]}]",shehabirl,Nasr City,"['song', 'you', 'wait', 'm83']",0.7561727312751798,0.5880681818181818
1145308719863017472,Sun Jun 30 12:30:52 +0000 2019,,en,[],Abbaseya,How old r u — 28 https://t.co/bfkmACCZuU,"[{'url': 'https://t.co/bfkmACCZuU', 'expanded_url': 'https://curiouscat.me/Hassaan_Hossam/post/915848610?t=1561897852', 'display_url': 'curiouscat.me/Hassaan_Hossam…', 'indices': [17, 40]}]",Hassaan_Hossam,Nasr City,"['old', 'r', 'u', '28']",0.671041670175318,0.7724514563106792
1145300928637100037,Sun Jun 30 11:59:54 +0000 2019,,en,[],Abbaseya,Hello — Its me https://t.co/hbRmABrXmF,"[{'url': 'https://t.co/hbRmABrXmF', 'expanded_url': 'https://curiouscat.me/Hassaan_Hossam/post/915833089?t=1561895994', 'display_url': 'curiouscat.me/Hassaan_Hossam…', 'indices': [15, 38]}]",Hassaan_Hossam,Nasr City,['hello'],0.7655475850185928,0.8508771929824565
1145283753956249601,Sun Jun 30 10:51:39 +0000 2019,"{'type': 'Point', 'coordinates': [30.0571, 31.2387]}",en,[],Abbaseya,"Num Elhum, she was born on my birthday , so we celebrate our birthdays together. She was also born in our house and… https://t.co/cNKZHtEHub","[{'url': 'https://t.co/cNKZHtEHub', 'expanded_url': 'https://twitter.com/i/web/status/1145283753956249601', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",fatmabodoma,Earth,"['num', 'elhum', 'born', 'birthday', 'celebrate', 'birthdays', 'together', 'also', 'born', 'house', 'and']",0.8982082131999111,0.9855745107877532
1145270491415846913,Sun Jun 30 09:58:57 +0000 2019,"{'type': 'Point', 'coordinates': [30.05, 31.25]}",en,[],Abbaseya,"current weather in Cairo: clear sky, 33°C
41% humidity, wind 3kmh, pressure 1007mb",[],CairoEG,"Cairo, Egypt","['current', 'weather', 'cairo', 'clear', 'sky', '33°c', '41', 'humidity', 'wind', '3kmh', 'pressure', '1007mb']",0.4888623832456554,0.9000000000000025
1145266613723287553,Sun Jun 30 09:43:33 +0000 2019,"{'type': 'Point', 'coordinates': [30.06552214, 31.22777332]}",en,"[{'screen_name': 'ConradCairo', 'name': 'Conrad Cairo', 'id': 307269332, 'id_str': '307269332', 'indices': [7, 19]}]",Abbaseya,"I'm at @ConradCairo in Cairo, Egypt https://t.co/1LSIjsHztE","[{'url': 'https://t.co/1LSIjsHztE', 'expanded_url': 'https://www.swarmapp.com/c/fbZ83cMlYIn', 'display_url': 'swarmapp.com/c/fbZ83cMlYIn', 'indices': [36, 59]}]",De72N,"عبدالله المبارك - غ جليب الشيوخ, دولة الكويت","['cairo', 'egypt']",0.5365619291738069,0.5
1145843307332939787,Mon Jul 01 23:55:07 +0000 2019,"{'type': 'Point', 'coordinates': [30.069111, 31.312333]}",en,[],Abbaseya,"Appearance on TV
#onsport #المصرى_اليوم @ Cairo International Stadium https://t.co/tgjF5ccoU1","[{'url': 'https://t.co/tgjF5ccoU1', 'expanded_url': 'https://www.instagram.com/p/BzZK5f7nHu-gW_ZFOTRuUYgZKR__vM0Y-qovaY0/?igshid=1x396sfow66rf', 'display_url': 'instagram.com/p/BzZK5f7nHu-g…', 'indices': [70, 93]}]",Ziad70,Cairo - Egypt,"['appearance', 'tv', 'onsport', 'المصرى_اليوم', 'cairo', 'international', 'stadium']",0.5233990874183293,0.2999999999999997
1145840357357293574,Mon Jul 01 23:43:24 +0000 2019,,en,"[{'screen_name': 'NouranHusseiny', 'name': 'Nouran.', 'id': 2707317775, 'id_str': '2707317775', 'indices': [3, 18]}]",Abbaseya,RT @NouranHusseiny: I'll hold you in my heart until I can hold you in my arms.,[],feryallemad,,"['hold', 'heart', 'hold', 'arms']",0.5183446507394863,0.2848837209302328
1145837728824745984,Mon Jul 01 23:32:57 +0000 2019,,en,"[{'screen_name': 'SamaHesham3', 'name': 'Z.', 'id': 1457430888, 'id_str': '1457430888', 'indices': [3, 15]}]",Abbaseya,"RT @SamaHesham3: If she glows after the breakup , you were the problem .",[],Nadahemdan,,"['glows', 'breakup', 'problem']",0.5061864648555153,0.32499999999999984
1145836362127613952,Mon Jul 01 23:27:31 +0000 2019,,en,[],Abbaseya,"i feel like giving up on everything, i’m so tired of trying",[],youmnaaAshraf,Nasr city,"['feel', 'like', 'giving', 'everything', 'tired', 'trying']",0.132983677850148,0.01571426537938492
1145834520534384640,Mon Jul 01 23:20:12 +0000 2019,"{'type': 'Point', 'coordinates': [30.0571, 31.2387]}",en,[],Abbaseya,"😀Learn, design, make and move. We design and manufacture puppets upon request. We provide whatever needed for theat… https://t.co/QGfiRM3xBe","[{'url': 'https://t.co/QGfiRM3xBe', 'expanded_url': 'https://twitter.com/i/web/status/1145834520534384640', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",bakarpuppet,"Cairo, Egypt  ","['😀', 'learn', 'design', 'make', 'move', 'design', 'manufacture', 'puppets', 'upon', 'request', 'provide', 'whatever', 'needed', 'theat']",0.7851143727869145,0.9999814512538958
1145834442654658560,Mon Jul 01 23:19:54 +0000 2019,,en,[],Abbaseya,Ready or not .. here i come 🤷‍♂️,[],OmarSam71214125,nasr city ,"['ready', 'not', 'NEG', 'come_NEG', '🤷_NEG', 'NEG', '♂_NEG', 'NEG']",0.6499182154365878,0.12156679151061167
1145833787282141184,Mon Jul 01 23:17:18 +0000 2019,,en,[],Abbaseya,"Listen to Before I Fall - Sami Freeman - Latch Key Kid by MZee Zaki on #SoundCloud
https://t.co/g98YDT7RZ5","[{'url': 'https://t.co/g98YDT7RZ5', 'expanded_url': 'https://soundcloud.com/mzee-zaki/before-i-fall-sami-freeman-latch-key-kid', 'display_url': 'soundcloud.com/mzee-zaki/befo…', 'indices': [83, 106]}]",Hassaan_Hossam,Nasr City,"['listen', 'fall', 'sami', 'freeman', 'latch', 'key', 'kid', 'mzee', 'zaki', 'soundcloud']",0.40113969935918464,0.6652173913043465
1145832724638457857,Mon Jul 01 23:13:04 +0000 2019,"{'type': 'Point', 'coordinates': [30.06729809, 31.22643311]}",en,[],Abbaseya,"I'm at The Roof in Bulaq, Cairo https://t.co/XWYJblrvUx","[{'url': 'https://t.co/XWYJblrvUx', 'expanded_url': 'https://www.swarmapp.com/c/cvTpVpKz51L', 'display_url': 'swarmapp.com/c/cvTpVpKz51L', 'indices': [32, 55]}]",bodraidabdullah,Qairawan ,"['roof', 'bulaq', 'cairo']",0.5365619291738069,0.375
1145829961011535872,Mon Jul 01 23:02:05 +0000 2019,,en,[],Abbaseya,"Unexpected calls, messages and gifts are my favourites ❤",[],MennaElHoshy,Nasr city - Egypt,"['unexpected', 'calls', 'messages', 'gifts', 'favourites', '❤']",0.5009021739859889,0.448051948051946
1145829215855624194,Mon Jul 01 22:59:08 +0000 2019,"{'type': 'Point', 'coordinates': [30.0571, 31.2387]}",en,[],Abbaseya,"...RICH ROYALTY...👑👑💙💙 @ Cairo, Egypt https://t.co/Seqd78AsCD","[{'url': 'https://t.co/Seqd78AsCD', 'expanded_url': 'https://www.instagram.com/p/BzZEqWIlQreUmJbsK9AEg_xsnz0ZkPESwKGteQ0/?igshid=zjnlwnsqbty4', 'display_url': 'instagram.com/p/BzZEqWIlQreU…', 'indices': [38, 61]}]",bCOOL706,"COOLumbus, Gawja","['rich', 'royalty', '👑', '👑', '💙', '💙', 'cairo', 'egypt']",0.5365619291738069,0.6249999999999998
1145828524672126976,Mon Jul 01 22:56:23 +0000 2019,,en,"[{'screen_name': 'R0dwan', 'name': 'Radwan Mohamed', 'id': 1137371246008647681, 'id_str': '1137371246008647681', 'indices': [0, 7]}]",Abbaseya,@R0dwan Hader😂🤝,[],rehamfoudaa,"Nasr city,egypt","['hader', '😂', '🤝']",0.5365619291738069,0.5588235294117647
1145828051886006272,Mon Jul 01 22:54:30 +0000 2019,,en,[],Abbaseya,"Would you rather go to a club, house party, or a small get together of 4 or 5 friends? — 4 or 5 https://t.co/l1iyHVJUt4","[{'url': 'https://t.co/l1iyHVJUt4', 'expanded_url': 'https://curiouscat.me/ShehabAdel/post/917107601?t=1562021670', 'display_url': 'curiouscat.me/ShehabAdel/pos…', 'indices': [96, 119]}]",shehabirl,Nasr City,"['would', 'rather', 'go', 'club', 'house', 'party', 'small', 'get', 'together', '4', '5', 'friends', '?', '4', '5']",0.6962666003279097,0.3142902258978454
1145825234177667072,Mon Jul 01 22:43:18 +0000 2019,"{'type': 'Point', 'coordinates': [30.06729809, 31.22643311]}",en,[],Abbaseya,"I'm at The Roof in Bulaq, Cairo https://t.co/Qd1mkS9U3R","[{'url': 'https://t.co/Qd1mkS9U3R', 'expanded_url': 'https://www.swarmapp.com/c/6vSOL1zgSvD', 'display_url': 'swarmapp.com/c/6vSOL1zgSvD', 'indices': [32, 55]}]",SultanTWB,"🇺🇸,Jeddah","['roof', 'bulaq', 'cairo']",0.5365619291738069,0.375
1145824936860291074,Mon Jul 01 22:42:08 +0000 2019,,en,"[{'screen_name': 'zRyder_', 'name': 'Ryder \uf8ff', 'id': 812844584204115968, 'id_str': '812844584204115968', 'indices': [0, 8]}, {'screen_name': 'pennubar', 'name': 'Pennutoh', 'id': 721778483681169408, 'id_str': '721778483681169408', 'indices': [9, 18]}]",Abbaseya,@zRyder_ @pennubar dude everything is gay to you shut up,[],MindCap,Nasr City,"['dude', 'everything', 'gay', 'shut']",0.3956863320705571,0.047542043984475896
1145824730517315584,Mon Jul 01 22:41:18 +0000 2019,,en,"[{'screen_name': 'ranaaymvn', 'name': 'Rana', 'id': 3226727846, 'id_str': '3226727846', 'indices': [0, 10]}]",Abbaseya,@ranaaymvn Congrats sweetie💕,[],shehabirl,Nasr City,"['congrats', 'sweetie', '💕']",0.8434930470547728,0.9300000000000005
1145823371260829696,Mon Jul 01 22:35:54 +0000 2019,,en,[],Abbaseya,"No need Good Restaurant
No need Fancy Car
No need Good views
No need Delicious Food

As long as I'm with you, it's… https://t.co/bKU93EVb5b","[{'url': 'https://t.co/bKU93EVb5b', 'expanded_url': 'https://twitter.com/i/web/status/1145823371260829696', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]",2iskOo,Egypt Nasr City,"['no', 'need_NEG', 'good_NEG', 'restaurant_NEG', 'no_NEG', 'need_NEG', 'fancy_NEG', 'car_NEG', 'no_NEG', 'need_NEG', 'good_NEG', 'views_NEG', 'no_NEG', 'need_NEG', 'delicious_NEG', 'food_NEG', 'long_NEG', 'NEG', ""it's…_NEG""]",0.5365619291738069,0.023021327783967364
1145821156047556608,Mon Jul 01 22:27:06 +0000 2019,"{'type': 'Point', 'coordinates': [30.0571, 31.2387]}",en,[],Abbaseya,"I’ll always be rooting for egypt🇪🇬

Did this look in honor of Egypt hosting the African cup on nations, winning 3/3… https://t.co/cdHrZLeDUb","[{'url': 'https://t.co/cdHrZLeDUb', 'expanded_url': 'https://twitter.com/i/web/status/1145821156047556608', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",cleopaya,DC/Cairo,"['always', 'rooting', 'egypt', '🇪🇬', 'look', 'honor', 'egypt', 'hosting', 'african', 'cup', 'nations', 'winning', '3/3…']",0.9002303244985496,0.3548830056025489
1145818238519037954,Mon Jul 01 22:15:30 +0000 2019,"{'type': 'Point', 'coordinates': [30.0571, 31.2387]}",en,[],Abbaseya,"THAT S HOW YOU START THE WEEK!!! GOTTA LET EVERYBODY KNOW, MY LIONS AIN’T FU€£¥NG AROUND THIS YEAR!!!! NEXT!!!! I J… https://t.co/Gc1QDoEkwa","[{'url': 'https://t.co/Gc1QDoEkwa', 'expanded_url': 'https://twitter.com/i/web/status/1145818238519037954', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",AFROKIX,"Los Angeles, USA","['start', 'week', '!', '!', '!', 'got', 'ta', 'let', 'everybody', 'know', 'lions', 'fu€£¥ng', 'around', 'year', '!', '!', '!', '!', 'next', '!', '!', '!', '!', 'j']",0.587509746073138,0.7410531511140016
1146204258754355201,Tue Jul 02 23:49:25 +0000 2019,,en,[],Abbaseya,looks like someone I’d like to annoy forever.,[],SamaHesham3,Nasr City,"['looks', 'like', 'someone', 'like', 'annoy', 'forever']",0.21325889503732173,0.3952188366647948
1146192443152502784,Tue Jul 02 23:02:28 +0000 2019,,en,"[{'screen_name': 'youmnaaAshraf', 'name': 'youmna', 'id': 2342189012, 'id_str': '2342189012', 'indices': [3, 17]}]",Abbaseya,"RT @youmnaaAshraf: i feel like giving up on everything, i’m so tired of trying",[],Marim_Soliman,"Alexandria, Egypt","['feel', 'like', 'giving', 'everything', 'tired', 'trying']",0.132983677850148,0.01571426537938492
1146191047304916992,Tue Jul 02 22:56:55 +0000 2019,,en,"[{'screen_name': 'youmnaaAshraf', 'name': 'youmna', 'id': 2342189012, 'id_str': '2342189012', 'indices': [3, 17]}]",Abbaseya,"RT @youmnaaAshraf: i feel like giving up on everything, i’m so tired of trying",[],_neffertiti_,,"['feel', 'like', 'giving', 'everything', 'tired', 'trying']",0.132983677850148,0.01571426537938492
1146191002325176322,Tue Jul 02 22:56:44 +0000 2019,"{'type': 'Point', 'coordinates': [30.06729809, 31.22643311]}",en,[],Abbaseya,"I'm at The Roof in Bulaq, Cairo https://t.co/Pkc5jKxfrD","[{'url': 'https://t.co/Pkc5jKxfrD', 'expanded_url': 'https://www.swarmapp.com/c/9MM1XJuBnqR', 'display_url': 'swarmapp.com/c/9MM1XJuBnqR', 'indices': [32, 55]}]",saadalsaadii,كويت المجد ,"['roof', 'bulaq', 'cairo']",0.5365619291738069,0.375
1146190823320694784,Tue Jul 02 22:56:02 +0000 2019,,en,"[{'screen_name': 'youmnaaAshraf', 'name': 'youmna', 'id': 2342189012, 'id_str': '2342189012', 'indices': [3, 17]}]",Abbaseya,"RT @youmnaaAshraf: i feel like giving up on everything, i’m so tired of trying",[],nonefav,"Alexandria, Egypt","['feel', 'like', 'giving', 'everything', 'tired', 'trying']",0.132983677850148,0.01571426537938492
1146190520995241984,Tue Jul 02 22:54:50 +0000 2019,,en,[],Abbaseya,"You save everyone, but who saves you?",[],Omar_Abdelhamid,"Nasr City, Egypt","['save', 'everyone', 'saves', '?']",0.6166577613230636,0.8801693661103339
